ra_rad,dec_rad,magnitude,bv
3.5180452248,0.8033411094,5.880,0.985
3.6050915248,0.7171339034,5.880,0.211
3.8201974084,-0.7246159627,5.880,-0.085
3.9221607425,-0.1944997312,5.880,1.274
3.9323061875,-0.6642443550,5.880,1.246
3.9756270016,-1.4798264840,5.880,-0.031
4.0074305749,-0.0080500537,5.880,1.507
4.4504227227,-0.4379414763,5.880,1.607
4.6784758466,-0.6073605560,5.880,-0.111
4.8553717721,0.4121909381,5.880,1.490
4.8560392793,-1.2909431782,5.880,0.992
5.0109730685,0.9150016120,5.880,1.086
5.0414458214,0.5327858633,5.880,1.665
5.2019540916,-0.3323978029,5.880,0.979
5.2436025191,0.4328490439,5.880,-0.134
5.5256661991,1.2467200481,5.880,0.386
5.6857298679,-0.2513223397,5.880,0.255
5.8313297555,0.9986815584,5.880,0.950
5.9011310717,0.6942873247,5.880,0.166
5.9081512791,-0.0274761915,5.880,0.977
5.9357423754,-0.5350982405,5.880,1.297
6.0639013330,-0.4902380602,5.880,1.311
0.0890409438,0.5399283119,5.890,-0.098
0.1605202776,0.2658437595,5.890,-0.146
0.1763634299,-1.0376786000,5.890,0.564
0.5057439926,0.6506200970,5.890,1.599
0.5218299779,0.3675413763,5.890,1.031
0.5242648772,0.0540531081,5.890,0.610
0.6199542146,-0.3082630075,5.890,1.231
0.6396060379,-0.3498096549,5.890,1.247
0.6492988779,0.5224077664,5.890,0.591
0.7363762940,0.4396146427,5.890,-0.033
0.7839347452,0.7161599157,5.890,1.445
0.8173237880,1.1180159251,5.890,-0.020
1.0507435781,0.3175452028,5.890,0.319
1.0820616539,0.3026382862,5.890,1.497
1.3583880616,-0.0434723539,5.890,0.462
1.5569390840,0.2010803923,5.890,1.111
1.5638471990,0.0320635898,5.890,0.223
1.9921992833,0.1023141934,5.890,0.602
2.0270680270,-0.6622288321,5.890,-0.115
2.0524959817,-0.8815565189,5.890,1.088
2.1835545514,1.0078103285,5.890,0.421
2.1944000319,-0.9097306996,5.890,0.018
2.2242952971,1.1745619166,5.890,0.972
2.2415465984,0.0830253163,5.890,1.066
2.2991817761,0.2113585370,5.890,0.120
2.3611757272,-1.1987604752,5.890,1.634
2.3623125497,0.5629087635,5.890,0.088
2.7188105956,0.5918087660,5.890,0.147
2.7839930611,-0.9993111115,5.890,-0.128
2.9218640776,0.7541172542,5.890,1.564
3.0208737798,-1.1687042915,5.890,1.136
3.1197773144,-1.1044300406,5.890,0.210
3.1530633825,-1.2076332373,5.890,-0.080
3.1602528782,0.3745328661,5.890,0.248
3.3764064605,-1.0537642548,5.890,0.200
3.3814712704,-0.7705972084,5.890,0.633
3.5000897811,0.0899676089,5.890,0.109
3.6265916082,0.6050078996,5.890,1.635
3.7248809540,-0.0147561044,5.890,0.489
3.8773979791,-0.6393960811,5.890,1.369
4.0414989592,-1.1922198692,5.890,1.000
4.1389330559,0.4914279743,5.890,0.608
4.2402483702,0.7395757432,5.890,1.464
4.2868972640,-0.7664098712,5.890,1.121
4.3693679406,-1.1919922121,5.890,-0.078
4.5227091998,0.0211280047,5.890,0.023
4.6140187486,-0.8737066258,5.890,1.109
4.7292928381,-0.4251749465,5.890,0.031
4.9151812774,-0.0167847004,5.890,0.131
4.9257107980,0.3373498102,5.890,0.022
4.9655997973,0.6678709704,5.890,-0.090
4.9894360494,-1.2000106152,5.890,0.553
5.1110236886,0.4645572753,5.890,0.915
5.1231583784,-0.6987362509,5.890,0.105
5.1429884851,0.9594736944,5.890,0.482
5.1734429420,0.1328746742,5.890,0.180
5.3644955189,0.9785745234,5.890,-0.052
5.4031470425,-1.4187617942,5.890,1.692
5.4876528479,-0.2798031446,5.890,0.180
5.5823032684,0.6673698087,5.890,0.505
5.9823301748,1.4900528381,5.890,1.340
6.0851661117,1.2955800390,5.890,-0.010
6.2009301893,-0.2038658806,5.890,0.984
6.2044047695,0.1265459063,5.890,0.101
0.0184469030,1.0871248133,5.900,0.274
0.1776143184,-0.0759539483,5.900,1.091
0.1928632069,-0.6705849176,5.900,1.144
0.2148168414,-0.4212643912,5.900,0.944
0.4113598914,0.6499108092,5.900,-0.067
0.4137204739,0.3221967176,5.900,1.536
0.6235673971,-0.8917258678,5.900,0.213
1.0704868013,0.3841278619,5.900,0.620
1.1710723435,0.2572785357,5.900,0.325
1.3648568508,-0.1057179153,5.900,0.960
1.5489065558,0.5532954760,5.900,0.144
1.5680169651,0.8713475983,5.900,1.194
1.5928597666,0.7501710479,5.900,0.358
1.8170210751,0.1737750631,5.900,-0.085
1.8948108700,-0.1736171952,5.900,1.528
1.9171257045,0.0478341290,5.900,1.069
1.9491303814,-0.5958674912,5.900,-0.153
1.9726411768,-0.1550083744,5.900,0.540
2.0385848522,-0.3930395984,5.900,-0.180
2.1014874270,-0.6507236692,5.900,0.147
2.2736783432,-0.8538618474,5.900,-0.186
2.3409614328,0.7016480848,5.900,0.378
2.4805912077,-1.1641673753,5.900,0.012
2.5376443272,0.5459008916,5.900,1.579
2.5905722201,0.1039967220,5.900,1.662
2.7569929054,0.5651298323,5.900,0.114
2.8672748861,-0.8860167019,5.900,0.173
2.9623298229,0.0288048215,5.900,1.040
3.0920478720,0.2493064923,5.900,0.303
3.2230644435,-0.0137389540,5.900,0.168
3.4618142425,-0.8848789430,5.900,-0.011
3.6497654034,0.0183361050,5.900,0.217
3.8320149535,0.3193669684,5.900,1.099
3.8706377187,-0.6682977156,5.900,1.336
3.9104996729,0.2521348996,5.900,-0.031
3.9796606999,0.3311942218,5.900,1.414
4.0485408751,1.0588950388,5.900,1.441
4.2154339452,-0.4120079249,5.900,-0.071
4.5693056070,-0.8836666619,5.900,0.063
4.8337972664,-0.5204024709,5.900,0.517
5.1675131545,1.2101600705,5.900,0.072
5.2402767186,0.1493606498,5.900,1.529
5.3640069264,0.6362550480,5.900,0.407
6.0657268632,-0.7084561435,5.900,1.565
6.0646627698,-0.3919549466,5.900,0.650
0.4731310140,0.0643231770,5.910,0.970
0.5870087327,-0.7184955830,5.910,0.965
0.6680995824,-0.6047560060,5.910,1.064
0.6848354698,0.6760285172,5.910,0.502
0.7936988245,0.4618552011,5.910,0.141
0.8723590775,0.4724804259,5.910,0.860
0.9279346769,0.6189239333,5.910,-0.084
0.9867919078,0.1187438330,5.910,0.992
0.9881056406,-0.5120474318,5.910,0.110
0.9976705247,0.0039768480,5.910,1.224
1.1425952673,0.9862212875,5.910,0.112
1.1448436206,0.3634022609,5.910,1.660
1.2060383148,1.1215765374,5.910,-0.009
1.3170220343,0.0126032269,5.910,1.267
1.6368622360,0.2417472728,5.910,-0.231
1.8195437271,0.5878450200,5.910,0.878
1.8858439020,-0.4527835853,5.910,-0.170
1.9189637112,0.1246679515,5.910,0.537
2.1383038279,1.0166236109,5.910,1.365
2.2508184249,0.1155446308,5.910,0.530
2.2658470858,0.9199913738,5.910,1.167
2.4817962497,-1.0868712274,5.910,1.102
2.4937965340,-0.5562683948,5.910,0.258
2.6621755086,-0.1467502559,5.910,0.026
2.6780577135,-0.7041715127,5.910,1.204
2.7600646327,-0.7787398650,5.910,0.920
2.8515151471,1.2191802174,5.910,1.010
2.8610598504,0.0128617213,5.910,0.425
2.8624468646,0.1079550855,5.910,1.256
3.1955512077,-1.0986982564,5.910,0.253
3.2373990291,-0.9839186387,5.910,1.533
3.3319826265,-0.0275237698,5.910,0.850
3.3731547688,-0.9591015795,5.910,1.309
3.4461416400,0.2940637441,5.910,1.450
3.4472599554,0.6719339810,5.910,0.294
3.4592993727,-1.1558747860,5.910,0.048
3.4653597661,-1.0242279101,5.910,1.084
3.5665425751,-0.8103193545,5.910,-0.110
3.5895129654,1.3624814530,5.910,1.000
3.6353966225,0.5000042169,5.910,0.202
3.8071847326,0.3885113180,5.910,0.391
3.8778711983,-1.1622769366,5.910,-0.106
3.8946487257,-1.1136915814,5.910,0.660
3.9243084856,0.0797224725,5.910,1.615
3.9333250268,1.0507659315,5.910,0.107
4.2089222927,-0.6608331519,5.910,0.409
4.2515032422,-0.5761521711,5.910,1.021
4.4051133835,0.2314505679,5.910,0.015
4.4244373232,-1.0107115632,5.910,1.592
4.4665377039,0.2374580884,5.910,0.010
4.4673830677,-0.6658879959,5.910,0.409
4.5332767841,-0.6106870788,5.910,1.082
4.5505639437,-0.6496252717,5.910,1.075
4.6800599590,0.0227767835,5.910,1.573
4.9162349997,0.9248143697,5.910,-0.096
4.9567839239,-0.4044582577,5.910,-0.021
4.9688741309,0.2427167907,5.910,0.251
5.0381510283,-0.7887758463,5.910,0.902
5.0626198732,1.0060973046,5.910,1.626
5.0835654764,-0.5115448144,5.910,1.278
5.1933767864,-0.8300330711,5.910,1.678
5.2016024259,0.8365676328,5.910,-0.174
5.2883986190,0.4621423554,5.910,-0.107
5.3124117762,1.1668169580,5.910,0.602
5.4043386315,0.4133025943,5.910,0.953
5.4295772394,0.9859086491,5.910,1.643
5.4374269158,-0.3754907006,5.910,0.066
5.5217288207,1.3635627709,5.910,-0.065
5.9793360742,0.7322248513,5.910,0.062
5.9997609591,0.6471127104,5.910,0.397
6.0670004993,0.7599902162,5.910,0.450
6.1703946487,-0.0217741537,5.910,0.299
0.2107055676,0.1274077787,5.920,1.104
0.2775805577,1.0659567434,5.920,0.512
0.3680101632,-0.1206835148,5.920,0.407
0.3712670911,-1.1234593244,5.920,1.561
0.3943645765,-0.4574132926,5.920,1.327
0.4837451649,0.1927433100,5.920,0.302
0.7428395375,-0.6255894721,5.920,0.899
0.8365091067,1.4219321255,5.920,0.149
0.8396289795,-0.7752693237,5.920,0.440
1.3193820358,-0.5545143653,5.920,1.170
1.4259924037,0.6002503181,5.920,0.138
1.4576442631,-0.0256607610,5.920,1.535
1.5487387635,0.3446957904,5.920,-0.145
1.7025160396,-0.1759555673,5.920,1.373
1.7050622367,-0.4846705120,5.920,-0.156
1.7688156185,-0.5549040636,5.920,0.491
1.7738665363,0.1498740872,5.920,-0.173
2.0081125023,-0.3431467653,5.920,1.158
2.1839986472,0.4192684662,5.920,-0.039
2.1943221416,-0.1316522886,5.920,1.635
2.2411798015,-0.6780397248,5.920,-0.114
2.2562576943,0.1685216618,5.920,0.083
2.3240956439,-0.8440254680,5.920,-0.148
2.4154237395,-0.8262110707,5.920,-0.051
2.5020789108,-0.3990500464,5.920,0.023
2.8303826928,-0.0341891786,5.920,1.608
3.3558884196,1.4559158234,5.920,0.015
3.4551266446,-1.2207184745,5.920,0.415
3.5546866666,-0.2306334565,5.920,0.020
3.5883215149,1.4443019757,5.920,0.993
3.6054917075,0.6720150392,5.920,0.948
3.6104767479,-0.8770155668,5.920,0.279
3.6620987947,-0.8791161759,5.920,0.957
3.9278147675,-1.3467056512,5.920,1.052
4.3302831310,1.0615672487,5.920,0.039
4.3703552678,0.4697881883,5.920,0.402
5.2331095345,0.7988815457,5.920,0.185
5.4822169291,0.8586295096,5.920,1.054
5.5663207656,1.3441181316,5.920,1.531
5.7385963586,-1.0801250767,5.920,0.393
5.8622810656,-0.1255663363,5.920,0.998
5.9426609309,0.2533588502,5.920,1.114
6.0940927039,-0.7764824221,5.920,1.053
0.0339536727,-0.3928484774,5.930,0.141
0.1447433819,0.9580982283,5.930,1.037
0.3129599898,-0.0392887372,5.930,1.403
0.7573556338,-0.6708522672,5.930,0.437
0.7574233613,-0.3905402407,5.930,1.041
0.7886081567,0.1897240676,5.930,1.593
0.8438571035,0.8408464566,5.930,0.972
0.8641257920,-0.5026037758,5.930,0.337
0.9004825684,-0.4767799546,5.930,0.934
0.9196008728,0.1080132427,5.930,0.953
1.0190769597,-0.8184490104,5.930,1.220
1.0501537846,-0.5321630565,5.930,0.036
1.3515457306,0.4892238365,5.930,0.311
1.4417994352,0.2680904114,5.930,0.103
1.4883001078,0.0058949096,5.930,0.311
1.5119191841,0.9794015450,5.930,0.164
1.5373581822,-0.9975637226,5.930,0.656
1.5911672522,-0.7867757791,5.930,0.493
1.6124251515,0.3872931342,5.930,1.626
1.7247922994,0.1743293374,5.930,1.508
1.8478997223,0.5120286538,5.930,0.595
1.9092243843,0.9098588359,5.930,1.259
1.9930962189,0.9731093696,5.930,1.123
1.9979554502,0.8512641348,5.930,0.221
2.0113842321,0.4017490768,5.930,1.561
2.0362214962,1.1424170521,5.930,1.183
2.4254767956,1.2731535664,5.930,0.179
2.6267278422,-1.0545434696,5.930,0.263
2.7202758833,-0.0711053211,5.930,-0.048
2.7270375040,-1.0223493444,5.930,0.315
2.8592305150,-1.0562209599,5.930,1.065
2.9982951480,-0.2156659575,5.930,0.490
3.1226944670,-0.4970192042,5.930,1.499
3.3882448187,-1.2598696164,5.930,1.115
3.4168713537,-1.2474868054,5.930,0.002
3.6802111668,-0.9811095017,5.930,1.207
3.7498316371,-0.6458225529,5.930,0.082
3.8428071646,0.2362185370,5.930,0.238
4.0861966408,0.2813311000,5.930,0.354
4.1206262051,-0.7298807864,5.930,-0.007
4.1979210114,0.9235569801,5.930,1.498
4.2279786213,0.0602919573,5.930,1.471
4.2288756059,0.1113292309,5.930,0.988
4.2725092843,0.8558773359,5.930,1.369
4.3593400137,-0.6495656456,5.930,-0.035
4.4889532826,-0.5306451933,5.930,0.276
4.5344024692,-1.0418675209,5.930,1.389
4.5755924957,-0.9628926716,5.930,1.113
4.6583404687,-0.2570141118,5.930,0.009
4.6963199933,-0.2759805630,5.930,0.024
4.8517967415,-0.0175052574,5.930,0.170
4.8777899120,-0.3734607464,5.930,0.189
4.9295307513,0.5726917508,5.930,-0.154
4.9914631397,-0.8904426118,5.930,1.236
4.9989996604,-0.2733258665,5.930,-0.015
5.0255307995,0.5459993059,5.930,-0.062
5.1606917561,0.5659534027,5.930,0.118
5.5084876543,-0.6724922978,5.930,1.106
5.5143393606,0.9300144073,5.930,1.001
5.6102899101,0.6399666139,5.930,0.033
5.8113159823,0.2799604259,5.930,0.951
5.9411025213,0.7251690044,5.930,0.998
5.9519521078,0.6888002681,5.930,1.490
6.2406232482,-0.1740815216,5.930,1.133
6.2523195395,-0.0550735433,5.930,1.069
0.0597951496,-0.4541756048,5.940,1.548
0.1323485478,1.0468057999,5.940,-0.003
0.1551040235,-0.0088245526,5.940,0.444
0.1961365920,-0.7448464581,5.940,0.297
0.4296045321,-0.6375382437,5.940,1.045
0.4740683024,0.6624025429,5.940,0.975
0.4839253121,-0.8762624044,5.940,0.154
0.5742013219,-0.0318597541,5.940,0.967
0.7504006428,1.2023310874,5.940,0.700
0.8808442064,0.8564488524,5.940,0.468
1.0865815761,0.2338441093,5.940,0.052
1.1566696256,-1.0688081039,5.940,1.533
1.1934153185,1.2658629539,5.940,0.306
1.4165179719,0.5435504690,5.940,0.034
1.7352586085,1.0730499418,5.940,0.899
1.7964111232,-0.6323374948,5.940,0.183
1.8647679950,0.5935740451,5.940,1.507
1.8868335910,-0.6378197767,5.940,-0.145
1.9501385699,0.3535610635,5.940,0.336
2.0474639055,-0.6151113853,5.940,-0.051
2.1963398006,0.3199572440,5.940,0.175
2.2192835632,0.2480256391,5.940,0.201
2.4366189536,0.6172196244,5.940,0.177
3.0129576669,0.7535152225,5.940,0.524
3.0228765701,-0.1366160533,5.940,1.380
3.0447601921,-1.1801982537,5.940,1.013
3.2296425450,-0.3870389832,5.940,0.824
3.7699749298,0.1438844105,5.940,0.066
4.1302352985,0.9682177496,5.940,1.404
4.4352293169,-0.9125235194,5.940,-0.069
4.5013989090,-0.8530017260,5.940,1.786
4.5673920508,0.6055559728,5.940,-0.017
4.6146654360,-0.2717658821,5.940,0.357
4.6754856681,-0.7116136932,5.940,1.572
4.7402927689,-0.6286639051,5.940,0.615
5.3664443273,-0.3243376384,5.940,0.062
5.5215469144,0.1039901923,5.940,0.538
5.6936481046,1.0901425532,5.940,0.312
5.7729498117,-1.3285171787,5.940,0.399
5.9354578679,0.9397887234,5.940,0.946
6.0280552619,-0.0822305117,5.940,0.992
0.2744723655,0.7216091250,5.950,0.161
0.3174622281,-0.6607201949,5.950,0.281
0.4184973904,0.3042779276,5.950,0.259
0.7191978445,1.1837631082,5.950,0.136
0.9356873565,0.4269842044,5.950,0.123
0.9997914038,0.7673007507,5.950,0.279
1.1227719222,-0.1129608071,5.950,1.078
1.1355131518,0.7296884696,5.950,0.962
1.1722094058,-0.3396214161,5.950,1.215
1.1810301411,-0.6222710362,5.950,1.005
1.3103307233,0.6875672377,5.950,0.415
1.5122486712,0.0203888191,5.950,0.773
1.5364518000,-0.1578109254,5.950,0.100
1.5543804089,-0.3986327720,5.950,1.107
1.7312647404,-0.2324959337,5.950,1.562
1.8343233304,-0.1467267003,5.950,-0.075
1.8978384698,-0.7230269765,5.950,-0.146
1.9011901287,-0.1847187588,5.950,1.173
1.9584887010,-0.5558594553,5.950,-0.156
1.9657435349,-0.9494480281,5.950,1.585
2.0140485307,0.0632643209,5.950,-0.032
2.1746761142,-0.2204730178,5.950,0.754
2.2072312234,-1.1274934750,5.950,0.971
2.2491987959,-0.4685072366,5.950,0.393
2.3412229629,-0.2916226672,5.950,1.544
2.3945437224,0.4647656755,5.950,0.654
2.3948166780,0.5913562426,5.950,0.585
2.4998768502,-0.2359127278,5.950,1.501
2.5720405715,-0.6490314911,5.950,1.245
2.5910942157,-0.8926785467,5.950,-0.152
2.6901559760,0.4102063947,5.950,0.655
2.8146361358,1.1765506034,5.950,2.382
2.8409166737,-0.0539772242,5.950,1.475
2.8557659157,-1.0790781223,5.950,1.736
2.8955442940,-0.0000145374,5.950,1.218
3.0312363315,0.2931614697,5.950,-0.156
3.0574158486,-0.9419298796,5.950,1.670
3.1385046986,0.5788734185,5.950,1.153
3.1632079346,-1.0640967361,5.950,1.691
3.1694491019,-1.1468463051,5.950,0.613
3.1838666938,0.0331244165,5.950,1.120
3.2515314076,-0.2026430258,5.950,0.043
3.3379033830,0.6855464141,5.950,0.557
3.4459547695,-0.1802807581,5.950,1.490
3.6462091049,-1.4427971971,5.950,1.411
4.1012775599,-1.0455977490,5.950,0.505
4.1098648601,-1.3278806886,5.950,-0.034
4.1670000731,-0.3382958707,5.950,-0.013
4.2633634591,-1.1857991270,5.950,0.159
4.4231317872,-0.7513811410,5.950,1.643
4.4532794822,-0.6271689272,5.950,1.161
4.5072079280,-0.5661556984,5.950,0.071
4.5186558760,-0.6735905584,5.950,0.580
4.6996127893,0.0011635215,5.950,0.110
4.8403803149,-1.4003249231,5.950,1.173
5.0044118437,-0.8429790958,5.950,-0.017
5.2371462079,-0.6580191378,5.950,0.989
5.3352748515,0.7160389904,5.950,1.632
5.4921032591,-0.2527782642,5.950,0.244
5.8894688713,-0.4731113596,5.950,0.362
6.1733284377,-0.2660929910,5.950,1.350
6.1922946548,1.3141086995,5.950,0.124
6.2247698252,1.1655700479,5.950,-0.049
6.2380532029,0.5033946500,5.950,0.187
6.2715374379,-1.0987996699,5.950,0.101
0.0937206217,-1.3513538552,5.960,1.397
0.4841188821,0.9064091234,5.960,0.419
0.5401918608,-0.0059384969,5.960,0.851
0.5786883814,0.4218073036,5.960,1.366
0.8971176486,-1.2101491057,5.960,0.415
1.2602938903,1.3254243181,5.960,0.283
1.3912063412,-0.3164290727,5.960,0.572
1.4775646865,-0.1147372238,5.960,-0.216
1.5281132004,0.0772029981,5.960,1.361
1.5375918627,0.3467593748,5.960,0.549
1.8280160207,0.0628729622,5.960,1.056
1.8431792371,0.3098923027,5.960,1.518
1.8469885387,0.1594943778,5.960,0.126
1.8641057428,-0.9070176503,5.960,0.996
1.8995903920,-0.9162843439,5.960,1.099
2.1149319878,-0.8829689759,5.960,1.213
2.1219127718,0.3950638219,5.960,1.652
2.1869048328,-1.0118235681,5.960,-0.092
2.2075208101,-0.2605717461,5.960,0.167
2.2615819116,0.5725032610,5.960,1.111
2.3221439225,0.7908578855,5.960,1.233
2.3238949654,0.4944660655,5.960,0.869
2.4326380036,0.8171147752,5.960,0.063
2.5197030566,-0.6299939427,5.960,1.118
2.5283930638,1.1741219136,5.960,1.528
2.7881387624,-1.0265477533,5.960,1.692
3.0302960162,-0.5730149737,5.960,0.811
3.2809379926,-1.1083859633,5.960,0.263
3.5652729364,-0.7704442424,5.960,0.936
3.5906536872,-0.7225845179,5.960,1.019
3.5939302157,-0.7342167568,5.960,-0.075
3.6690127319,-1.1566106746,5.960,0.352
3.7070097543,-0.8989261064,5.960,-0.053
3.7954016210,0.0144675400,5.960,0.159
3.9963432455,-0.8390436699,5.960,0.210
4.3836669404,-0.9276828668,5.960,1.230
4.7787820841,-0.3558372726,5.960,-0.023
4.7790793824,1.2000152615,5.960,1.055
4.9875550366,-0.3359005875,5.960,1.158
5.3232680026,0.2364588000,5.960,0.299
5.3645132743,1.4153097795,5.960,0.942
5.4828629648,0.7840843108,5.960,0.020
5.6550470996,0.7919360145,5.960,1.341
5.6898435784,-0.2574250756,5.960,0.219
5.6920513887,0.2578189743,5.960,0.587
5.7547515953,1.0942862858,5.960,1.640
5.8425433939,-0.2322159684,5.960,1.075
6.1060422210,-0.3154748316,5.960,1.534
3.9435482028,0.8317138282,5.960,0.650
4.0282103164,0.5285939024,5.960,0.650
0.2553288888,1.1580572565,5.970,-0.008
0.3078726054,0.0426849878,5.970,1.491
0.3234408053,0.2815823204,5.970,-0.082
0.3639701749,0.3572508725,5.970,1.677
0.4435490614,0.5244211673,5.970,1.015
0.5348763506,0.2352130653,5.970,1.584
0.7689461953,0.1462858774,5.970,0.478
0.8318525180,0.2072164305,5.970,-0.061
0.8629017090,0.6856242020,5.970,0.056
0.9556490520,-0.0981958857,5.970,0.921
1.0173845944,0.3024146503,5.970,0.354
1.1560714983,0.3323458273,5.970,0.378
1.2297457434,0.6681152168,5.970,0.593
1.2775165475,0.4869029690,5.970,0.368
1.3413554403,-0.2180137802,5.970,0.606
1.4707585545,0.1925971616,5.970,1.592
1.4961773121,-0.1186155017,5.970,0.447
1.5209774037,-0.0714650864,5.970,0.639
1.5293466226,0.0353376796,5.970,0.953
1.5553818496,0.1659702616,5.970,-0.038
1.6411688041,-0.2900389268,5.970,-0.167
2.2032751729,-0.7464744183,5.970,-0.159
2.6058923971,1.0021365654,5.970,0.895
2.6985880580,-0.7272523442,5.970,-0.063
2.8006400976,-1.3924810631,5.970,-0.071
3.4084545752,0.2988552869,5.970,0.971
3.5176684868,-0.0208125454,5.970,0.183
3.6072555290,0.4485886456,5.970,0.523
3.6205011755,1.0731909657,5.970,0.974
3.9555850813,-0.5396293208,5.970,-0.076
4.0808856911,0.9411189452,5.970,1.184
4.2717239175,-0.2595797709,5.970,1.475
4.5308218554,0.6773866218,5.970,1.011
4.6318364260,0.1101853644,5.970,1.271
4.6466376554,-1.0043591397,5.970,0.912
4.7583198803,0.9474790745,5.970,0.943
5.1492422845,-0.4089146847,5.970,1.038
5.2710269043,-0.0118365671,5.970,1.023
5.4107515818,0.7585005160,5.970,1.186
5.5558889424,-0.6357104739,5.970,0.967
5.5801103559,0.1955357450,5.970,1.612
5.6061012366,1.4054233462,5.970,0.950
5.6384731585,-0.5924454294,5.970,0.051
5.7797135281,-0.4681384727,5.970,-0.167
5.8125349764,0.4354708384,5.970,1.500
5.9149480498,-0.4187235820,5.970,0.984
6.0333308031,-0.3642626357,5.970,0.946
6.0540170564,0.3688622565,5.970,0.259
0.0273204253,1.0199133908,5.980,0.687
0.2067947377,0.1176518838,5.980,0.941
0.3766029366,0.7584806316,5.980,0.520
0.4349372109,0.2863362356,5.980,1.119
0.7049769618,-0.2539327684,5.980,0.429
0.8577704131,0.5617170721,5.980,0.988
0.9189839244,-0.8268519203,5.980,0.116
0.9322296406,0.9594922569,5.980,0.114
1.2373471444,-0.1534897867,5.980,0.645
1.2865046022,0.0081535946,5.980,-0.116
1.3936225052,-0.4776771352,5.980,-0.022
1.4804982342,0.5099016514,5.980,0.144
1.5782908292,0.8545035155,5.980,1.437
1.9454021766,-0.1007920809,5.980,0.901
1.9535279607,-0.3989682788,5.980,-0.088
2.0901630218,-0.7891653470,5.980,-0.143
2.2242504590,-0.8086405857,5.980,-0.127
2.3220174190,0.7330860153,5.980,1.251
2.4226818128,0.6044688852,5.980,0.839
2.6643696168,-0.7280684047,5.980,1.239
2.7610972526,-1.0239278594,5.980,0.290
2.8278269164,-1.0457866720,5.980,0.274
3.0693934739,-0.6490906582,5.980,1.449
3.4357026763,-1.0447629849,5.980,0.435
3.5898098269,0.6106736216,5.980,0.857
3.6710403842,0.1552454015,5.980,0.089
3.9711570164,-0.6770570455,5.980,0.867
3.9885165233,0.5548025523,5.980,1.552
4.1373980030,0.2406648111,5.980,1.272
4.4525505637,-0.8490635641,5.980,0.883
4.4782378198,-0.6497440159,5.980,0.076
4.4865764570,-0.3073359293,5.980,1.011
4.5175145649,-0.2545412584,5.980,1.096
4.5711301974,-0.5187915566,5.980,0.010
